label,label_name,new_device,unusual_location,impossible_travel,used_vpn,credentials_breached,failed_logins,beneficiary_age_min,amount,amount_fraction
1,fraud,1,1,0,1,1,0,2804.39,36206.46,0.6875
0,legit,0,0,0,0,1,0,1050.88,17841.12,0.1907
1,fraud,1,1,0,1,0,1,14.26,80537.29,0.7314
0,legit,0,0,0,0,0,0,18728.11,86865.63,0.5374
1,fraud,1,1,0,1,0,0,7.47,7512.51,0.1562
0,legit,0,0,0,0,0,0,33821.73,2317.84,0.0412
1,fraud,1,1,0,1,1,0,30.37,155304.8,0.8651
0,legit,0,0,0,0,0,0,11651.85,14063.98,0.0968
1,fraud,1,1,0,1,1,0,891.68,21236.94,0.2614
0,legit,1,0,0,0,0,0,12661.54,7314.42,0.0506
1,fraud,1,0,0,1,1,0,4507.92,9891.12,0.0804
0,legit,0,0,0,0,0,1,35470.32,5456.87,0.0353
1,fraud,1,1,1,1,0,1,13.05,61373.14,0.572
0,legit,0,0,0,0,0,0,31689.28,7729.23,0.0578
1,fraud,1,1,0,1,0,1,964.72,122034.54,0.8451
0,legit,0,0,0,0,0,0,31283.37,984.99,0.0203
1,fraud,1,1,1,1,1,0,924.78,30245.17,0.9237
0,legit,0,0,0,0,0,1,322.85,9934.92,0.1308
1,fraud,1,1,1,0,1,0,4480.29,44847.81,0.5341
0,legit,0,0,0,0,0,0,240.37,1258.68,0.0451
1,fraud,1,1,1,1,1,0,331.81,50121.63,0.692
0,legit,0,0,0,0,0,0,877.44,1592.88,0.0162
1,fraud,1,1,0,1,1,1,53.75,13052.67,0.2407
0,legit,0,0,0,0,0,2,36127.31,18980.25,0.3902
1,fraud,1,1,1,0,1,1,891.64,14895.24,0.4967
0,legit,0,0,0,0,0,0,22452.68,217.61,0.003
1,fraud,1,0,1,1,1,0,300.76,53714.72,0.4309
0,legit,0,0,0,0,0,0,33130.17,15871.13,0.1939
1,fraud,1,1,0,0,0,1,1.47,21238.92,0.1626
0,legit,0,0,0,0,0,0,1347.94,22167.67,0.5406
1,fraud,1,1,0,0,1,1,822.52,14546.53,0.5283
0,legit,0,0,0,0,0,0,720.3,401.43,0.0134
1,fraud,1,1,0,1,0,0,5310.3,12754.52,0.1192
0,legit,0,1,0,0,1,0,26058.8,8679.31,0.0851
1,fraud,0,1,1,0,0,0,231.33,61820.52,0.7754
0,legit,0,1,0,1,0,0,23502.41,11549.91,0.0834
1,fraud,1,1,0,1,1,2,899.62,114859.17,0.805
0,legit,0,0,0,0,0,0,8629.31,817.47,0.0161
1,fraud,1,1,0,1,1,1,57.77,123124.87,0.6692
0,legit,0,1,0,1,0,0,5738.41,7076.13,0.0664
1,fraud,1,1,1,0,0,1,42.78,61722.02,0.4646
0,legit,0,0,0,0,0,0,28711.94,25484.75,0.2282
1,fraud,1,1,1,1,0,2,4041.02,49637.95,0.5164
0,legit,0,0,0,0,0,0,37765.22,728.87,0.0039
1,fraud,0,0,0,1,0,1,305.34,19057.34,0.1257
0,legit,0,0,0,1,0,0,26848.89,24187.05,0.3032
1,fraud,1,0,0,0,1,0,33.29,78408.09,0.6013
0,legit,1,0,0,0,0,0,11918.12,2018.52,0.0245
1,fraud,1,1,0,1,1,0,1252.08,13370.34,0.4878
0,legit,0,0,0,0,0,0,8156.11,13000.38,0.154
1,fraud,1,0,1,1,1,2,471.41,27596.11,0.8492
0,legit,0,0,0,0,0,0,1336.8,36190.34,0.2845
1,fraud,1,1,1,1,0,2,3288.32,20773.68,0.1289
0,legit,1,0,0,0,0,0,31573.15,22852.52,0.3876
1,fraud,1,0,1,1,0,0,27.39,118571.21,0.6326
0,legit,0,0,0,0,0,0,59.28,13178.12,0.0923
1,fraud,1,1,0,1,1,0,2596.24,81834.23,0.5132
0,legit,0,0,0,0,0,0,21878.59,22908.93,0.142
1,fraud,1,0,0,0,1,0,39.52,44076.26,0.4551
0,legit,0,0,0,0,0,0,1063.94,28831.87,0.1495
1,fraud,1,1,1,1,1,1,55.91,90942.05,0.7876
0,legit,0,1,0,1,0,0,35255.96,15044.48,0.0921
1,fraud,1,1,1,0,1,1,12.65,101101.93,0.9993
0,legit,1,1,0,0,0,1,206.61,4483.64,0.0476
1,fraud,1,1,1,0,1,3,1.51,46387.38,0.7041
0,legit,1,0,0,0,0,0,851.95,4505.83,0.1179
1,fraud,1,1,0,1,1,0,672.26,52203.26,0.8041
0,legit,0,0,0,0,0,0,36578.19,5934.94,0.0523
1,fraud,1,1,0,1,1,3,885.84,73464.46,0.574
0,legit,0,0,0,0,0,0,8793.83,58607.24,0.4211
1,fraud,1,1,1,0,1,0,55.97,31834.45,0.4937
0,legit,0,0,0,1,0,0,6792.06,15788.89,0.0802
1,fraud,1,1,1,1,0,1,3896.61,56105.09,0.7682
0,legit,0,0,0,1,0,0,596.05,14460.1,0.1172
1,fraud,1,0,0,1,1,0,652.23,122019.23,0.8265
0,legit,0,0,0,0,0,0,99.45,5439.91,0.0545
1,fraud,1,1,0,0,0,0,25.33,23178.12,0.4427
0,legit,1,0,0,0,1,0,34721.53,11939.52,0.0741
1,fraud,1,1,1,0,1,1,17.4,14123.84,0.2499
0,legit,1,0,0,1,0,0,30506.67,37310.02,0.5629
1,fraud,1,1,0,1,1,1,2152.43,77163.39,0.622
0,legit,0,0,0,0,0,0,9594.78,82132.95,0.5183
1,fraud,1,1,0,0,1,0,5129.66,2204.48,0.0743
0,legit,1,0,0,0,0,0,27167.8,5175.85,0.0326
1,fraud,1,1,1,0,0,0,45.83,29476.81,0.9333
0,legit,0,0,0,0,0,0,38456.08,51653.79,0.3624
1,fraud,0,1,0,0,1,1,1147.1,79943.79,0.4406
0,legit,0,0,0,0,1,0,1084.28,3510.03,0.099
1,fraud,1,1,1,1,0,1,3470.36,72661.98,0.7698
0,legit,0,0,0,0,0,0,3008.33,15645.79,0.1061
1,fraud,1,0,0,1,0,0,1273.33,27621.68,0.1658
0,legit,0,0,0,1,0,0,39327.25,15068.38,0.1086
1,fraud,1,0,0,1,0,1,1710.22,69342.96,0.4448
0,legit,0,0,0,0,0,0,18563.71,85470.97,0.5884
1,fraud,1,1,1,0,1,1,985.9,58377.56,0.792
0,legit,0,1,0,0,0,0,15338.77,8459.03,0.1231
1,fraud,0,0,1,1,0,3,1542.37,58213.38,0.8925
0,legit,0,0,0,0,0,0,1057.72,7557.69,0.0535
1,fraud,1,1,1,0,1,0,10.02,53620.38,0.5058
0,legit,0,0,0,0,0,1,3195.2,7524.4,0.1125
1,fraud,1,0,0,1,0,0,220.91,74820.37,0.4367
0,legit,0,1,0,0,0,0,898.07,13869.88,0.191
1,fraud,1,1,1,1,1,2,1258.95,29496.3,0.4056
0,legit,0,0,0,0,0,0,66.63,23678.8,0.1192
1,fraud,1,1,0,1,1,1,4432.64,112968.54,0.8897
0,legit,1,0,0,0,0,0,20471.73,10986.48,0.1073
1,fraud,1,1,1,0,1,0,29.9,41304.28,0.5444
0,legit,0,0,0,0,0,0,43008.28,14879.7,0.0765
1,fraud,1,1,0,1,1,2,40.06,53851.96,0.6268
0,legit,0,0,0,0,0,1,17153.48,80253.79,0.6445
1,fraud,1,1,1,0,1,0,39.36,158864.14,0.9143
0,legit,0,0,1,0,0,0,35820.68,106430.86,0.6916
1,fraud,0,1,0,0,0,0,55.44,34547.67,0.6736
0,legit,1,1,0,0,0,0,19224.19,4796.51,0.0472
1,fraud,0,1,1,1,1,0,655.95,12555.94,0.1063
0,legit,1,1,0,0,0,0,580.82,11988.36,0.2507
1,fraud,0,1,1,1,1,2,0.87,9574.72,0.1809
0,legit,0,0,0,0,0,0,4918.16,18493.59,0.4966
1,fraud,1,1,0,1,1,1,1402.0,63162.12,0.7225
0,legit,0,0,0,0,0,0,41811.2,53166.95,0.2708
1,fraud,1,1,1,1,0,1,593.65,2190.87,0.0501
0,legit,1,0,0,0,1,0,1666.33,15908.58,0.1368
1,fraud,1,1,1,1,1,3,11.07,49455.05,0.494
0,legit,1,0,0,0,0,0,1055.95,10249.05,0.0622
1,fraud,1,1,1,1,1,0,4417.94,89919.38,0.7423
0,legit,0,0,0,0,0,0,611.94,14990.83,0.1655
1,fraud,0,1,1,1,1,0,1179.71,116236.22,0.8368
0,legit,0,0,0,0,0,0,21734.09,188.63,0.0067
1,fraud,1,1,0,1,1,1,8.92,81456.33,0.5739
0,legit,1,0,0,0,0,0,7929.49,4095.33,0.0353
1,fraud,1,1,1,0,1,1,29.18,50236.96,0.6602
0,legit,0,0,0,0,0,0,29364.91,17408.57,0.1019
1,fraud,1,1,0,1,1,2,4102.23,8919.49,0.1012
0,legit,0,0,0,0,0,0,11684.91,16958.05,0.0946
1,fraud,1,1,0,1,0,0,27.73,24859.79,0.4155
0,legit,1,0,0,0,0,0,386.89,6039.87,0.067
1,fraud,1,1,0,1,0,1,5361.7,174104.95,0.8776
0,legit,0,0,0,0,0,0,8197.99,8937.9,0.0596
1,fraud,1,1,0,1,0,3,41.54,91493.08,0.8239
0,legit,0,0,0,0,0,0,9135.83,18000.97,0.1044
1,fraud,1,1,0,1,1,1,25.7,66801.72,0.8283
0,legit,0,0,0,0,0,0,1047.09,6316.59,0.0579
1,fraud,0,0,1,1,1,0,3634.41,82259.24,0.7836
0,legit,0,0,0,0,0,0,30757.82,35956.35,0.2013
1,fraud,1,1,1,1,0,0,42.37,150744.57,0.8519
0,legit,0,0,0,1,0,0,27582.63,20187.03,0.2608
1,fraud,1,0,1,0,0,0,0.24,95500.51,0.8345
0,legit,0,0,0,0,1,0,40977.82,20057.7,0.1727
1,fraud,1,0,0,1,1,1,170.6,15321.96,0.637
0,legit,0,0,0,0,0,1,17665.24,27202.69,0.2445
1,fraud,1,1,0,0,0,0,41.44,89367.67,0.8564
0,legit,0,0,0,0,0,0,31665.88,2681.16,0.024
1,fraud,1,1,1,0,0,0,1376.47,134462.7,0.7643
0,legit,0,0,0,1,0,0,15958.78,1875.61,0.012
1,fraud,1,0,0,1,0,0,2567.55,12585.9,0.0901
0,legit,0,1,0,0,0,0,471.2,75703.09,0.6092
1,fraud,1,0,1,0,1,2,10.84,105916.92,0.6817
0,legit,0,0,0,0,0,0,10609.87,34375.99,0.4211
1,fraud,1,1,1,1,0,1,26.98,38285.03,0.7522
0,legit,0,0,0,0,0,0,36760.02,979.51,0.0371
1,fraud,1,0,1,0,1,0,51.26,4944.64,0.1074
0,legit,0,0,0,0,0,0,22391.66,75934.68,0.5797
1,fraud,1,1,0,1,1,1,1397.1,38639.92,0.2004
0,legit,0,0,0,0,1,1,739.97,11602.31,0.1765
1,fraud,1,0,1,1,1,0,1.14,20129.89,0.4959
0,legit,0,0,0,0,0,0,369.9,27055.25,0.2422
1,fraud,1,1,0,1,1,2,0.27,91773.06,0.9459
0,legit,0,0,0,0,0,0,834.57,55194.04,0.3394
1,fraud,1,0,1,1,0,0,37.73,15782.66,0.4154
0,legit,0,0,0,0,0,0,17180.06,78723.45,0.6152
1,fraud,1,1,0,1,0,0,1172.58,95999.7,0.9069
0,legit,0,0,0,0,0,0,38677.47,3214.65,0.1213
1,fraud,0,1,0,1,1,2,3850.36,45959.65,0.4353
0,legit,0,0,0,0,0,0,801.83,4040.12,0.065
1,fraud,1,1,0,1,1,1,9.37,135517.91,0.7782
0,legit,0,0,0,0,0,0,17268.28,13611.8,0.1428
1,fraud,1,1,1,0,1,2,1238.64,161039.27,0.9862
0,legit,1,0,0,0,0,0,1793.35,2977.14,0.0803
1,fraud,1,1,0,1,1,2,3333.61,32278.63,0.9311
0,legit,0,0,0,0,0,0,28287.02,28578.65,0.1683
1,fraud,1,1,0,1,0,1,23.76,98906.37,0.8337
0,legit,0,0,0,1,0,0,31476.0,70406.39,0.4499
1,fraud,1,1,0,0,1,2,33.39,38688.94,0.7984
0,legit,0,0,0,0,0,1,34349.93,1225.15,0.0244
1,fraud,1,1,1,0,1,0,4283.6,79203.51,0.42
0,legit,0,0,1,0,0,0,27264.49,30537.61,0.4603
1,fraud,1,1,0,0,0,1,4562.62,36305.86,0.4479
0,legit,0,0,0,0,0,0,587.49,7305.12,0.1619
1,fraud,1,1,1,1,0,0,31.75,35708.39,0.4261
0,legit,0,0,0,0,0,0,22322.83,3953.66,0.1601
1,fraud,1,1,0,1,0,2,3278.56,52503.11,0.7769
0,legit,0,0,0,0,0,0,20.43,56983.2,0.444
1,fraud,1,1,1,1,0,1,5705.31,66005.58,0.7617
0,legit,0,0,0,0,0,0,26269.19,23219.72,0.1496
1,fraud,1,1,1,1,0,0,2483.19,122843.31,0.8181
0,legit,0,0,0,0,1,0,711.72,9852.41,0.083
1,fraud,1,1,0,0,0,1,1954.91,91798.73,0.6863
0,legit,0,0,0,0,0,0,17976.65,3223.76,0.0865
1,fraud,1,1,0,1,1,3,97.45,146195.47,0.8716
0,legit,0,0,0,0,0,0,860.96,774.81,0.026
1,fraud,1,1,0,1,0,2,600.11,148449.36,0.8459
0,legit,0,0,0,0,0,0,1493.87,25126.28,0.2183
1,fraud,1,1,1,0,1,0,33.25,26542.38,0.1343
0,legit,0,0,0,0,0,0,1.88,18604.21,0.304
1,fraud,1,1,1,0,0,2,332.41,34546.42,0.9772
0,legit,0,0,0,0,0,1,16855.4,8962.29,0.0921
1,fraud,0,1,0,1,1,0,3.8,20191.3,0.2299
0,legit,0,0,0,0,0,0,34708.41,2751.2,0.0267
1,fraud,1,0,0,0,0,0,1104.31,78449.09,0.5087
0,legit,0,0,0,0,0,0,21438.05,4821.0,0.06
1,fraud,1,1,0,1,1,0,844.1,78707.71,0.9748
0,legit,0,0,0,0,0,0,331.42,12858.0,0.0936
1,fraud,0,0,1,0,1,1,2755.86,48352.85,0.4783
0,legit,0,0,0,1,0,0,19063.52,33287.78,0.2244
1,fraud,0,1,1,0,0,1,1073.89,176928.22,0.8852
0,legit,0,0,0,0,0,0,25273.38,76417.96,0.467
1,fraud,1,1,0,1,1,1,956.29,39660.49,0.4693
0,legit,0,0,0,0,0,0,4250.19,6055.66,0.0655
1,fraud,1,1,0,1,1,1,1379.26,9844.35,0.2262
0,legit,0,0,0,1,0,0,24147.79,6769.97,0.248
1,fraud,1,0,0,0,0,0,1047.52,36733.2,0.5283
0,legit,0,0,0,0,0,0,9452.06,54728.5,0.2765
1,fraud,1,1,0,0,1,1,50.81,100654.07,0.8222
0,legit,0,0,0,0,0,0,770.36,61244.15,0.5443
1,fraud,1,1,1,0,0,0,5011.2,87317.33,0.7375
0,legit,1,0,0,0,0,0,30.79,4762.96,0.0755
1,fraud,1,1,0,0,0,0,8.05,46840.08,0.2494
0,legit,1,0,0,0,0,0,28424.44,12010.73,0.0609
1,fraud,0,1,0,0,0,1,684.38,15734.58,0.4758
0,legit,0,0,0,0,0,0,37744.79,31991.31,0.1643
1,fraud,1,1,1,0,0,0,3292.23,36791.39,0.5269
0,legit,0,0,0,0,0,0,6958.29,20744.97,0.1138
1,fraud,0,1,1,1,1,1,7.89,25881.82,0.9718
0,legit,0,0,0,0,0,0,690.11,99825.24,0.6293
1,fraud,1,1,1,0,0,2,50.44,21800.32,0.1871
0,legit,1,1,0,0,0,0,40903.07,4895.78,0.1565
1,fraud,1,1,1,1,1,0,44.33,25658.03,0.1475
0,legit,0,0,0,0,0,0,24077.38,11910.39,0.5302
1,fraud,1,1,0,0,1,1,1213.08,9442.05,0.1654
0,legit,1,0,0,0,0,0,42893.14,1465.74,0.0299
1,fraud,1,1,0,1,1,1,21.53,16274.74,0.27
0,legit,0,0,0,1,0,0,21179.4,13740.33,0.1272
1,fraud,1,1,0,1,0,2,39.22,45173.27,0.4231
0,legit,0,0,1,0,0,0,8845.45,848.28,0.0051
1,fraud,1,1,0,1,1,2,1324.61,68575.6,0.5762
0,legit,0,0,1,0,1,1,1097.73,23579.6,0.5975
1,fraud,1,1,0,1,1,1,26.68,113384.49,0.9787
0,legit,0,0,0,0,0,0,1031.67,63865.4,0.569
1,fraud,1,1,1,1,1,0,13.89,101072.24,0.6298
0,legit,0,0,0,0,1,0,731.05,16819.48,0.1001
1,fraud,0,1,0,0,1,0,135.4,37431.88,0.9305
0,legit,0,0,0,0,0,0,37113.09,75444.1,0.4173
1,fraud,1,1,1,0,1,1,5659.22,9442.96,0.0689
0,legit,0,1,0,0,1,0,12236.55,29447.11,0.1708
1,fraud,1,1,1,0,1,1,54.35,34242.49,0.204
0,legit,0,0,0,0,0,2,738.42,85598.37,0.6943
1,fraud,1,1,1,0,0,1,633.06,11428.97,0.1234
0,legit,0,0,0,0,0,0,18867.95,19783.53,0.6608
1,fraud,1,0,0,0,0,1,0.25,21140.07,0.1932
0,legit,0,1,0,0,0,0,4103.35,7.65,0.0001
1,fraud,1,1,0,1,1,2,1131.44,29824.8,0.6536
0,legit,0,0,0,1,0,0,27853.55,41428.81,0.3695
1,fraud,0,1,0,1,1,3,5642.95,133830.2,0.671
0,legit,0,1,0,0,0,0,2764.51,707.97,0.0074
1,fraud,1,1,1,0,1,1,31.74,78418.97,0.6565
0,legit,0,0,0,0,0,0,613.72,7623.02,0.1221
1,fraud,1,0,0,1,1,2,24.01,81995.98,0.4707
0,legit,0,0,0,0,0,0,35822.26,11617.72,0.1271
1,fraud,1,1,0,1,0,2,864.24,67269.7,0.5727
0,legit,0,0,0,0,0,0,173.87,3608.68,0.1441
1,fraud,1,0,1,1,1,0,580.91,84538.16,0.4313
0,legit,1,1,0,0,0,0,290.64,5591.92,0.038
1,fraud,1,1,1,0,0,2,389.87,75065.31,0.5061
0,legit,0,0,0,0,0,0,9588.21,1998.8,0.0121
1,fraud,1,1,0,1,0,0,35.37,107122.11,0.7324
0,legit,0,0,0,0,0,0,14701.09,25089.26,0.3827
1,fraud,1,1,0,1,0,1,41.62,71587.18,0.5564
0,legit,0,0,0,0,0,0,5911.27,7194.75,0.1031
1,fraud,1,1,0,0,1,1,47.54,50167.69,0.905
0,legit,0,0,0,1,0,0,2162.16,266.4,0.005
1,fraud,1,1,1,1,1,0,1132.57,23040.22,0.1183
0,legit,1,0,0,1,0,0,30928.02,7985.77,0.0576
1,fraud,1,1,1,0,1,0,2757.88,81831.18,0.9671
0,legit,0,0,0,0,0,0,42563.52,5745.48,0.1266
1,fraud,0,0,0,1,0,1,604.1,151033.85,0.9073
0,legit,0,0,0,1,0,0,4363.35,2906.8,0.0573
1,fraud,1,1,1,0,1,0,768.87,122362.82,0.9596
0,legit,0,0,0,0,0,0,36421.5,10820.73,0.0762
1,fraud,1,0,1,1,0,1,48.87,8033.34,0.0718
0,legit,1,0,0,0,1,0,1208.07,91941.06,0.4776
1,fraud,1,0,0,0,0,0,5531.65,26622.84,0.1903
0,legit,0,1,0,1,0,0,11138.6,22812.17,0.1192
1,fraud,1,1,0,0,1,2,3979.74,156281.08,0.8061
0,legit,0,1,0,0,0,0,281.62,31384.0,0.4653
1,fraud,1,1,1,0,0,1,563.47,48733.13,0.4007
0,legit,0,0,0,1,0,0,36529.49,39293.87,0.3837
1,fraud,1,0,0,0,1,2,4477.2,140649.74,0.7463
0,legit,0,0,0,0,0,0,1352.71,1143.09,0.0237
1,fraud,1,0,1,1,1,1,3551.13,21309.23,0.9871
0,legit,0,0,0,1,0,0,1353.02,329.81,0.0064
1,fraud,1,1,1,0,1,2,31.79,10114.07,0.0998
0,legit,0,0,0,0,1,0,865.44,11784.56,0.0918
1,fraud,0,1,1,0,1,0,43.55,72490.51,0.8263
0,legit,0,0,0,0,0,0,28573.23,114926.64,0.6297
1,fraud,1,1,0,1,0,0,15.63,54171.83,0.7629
0,legit,0,0,0,0,1,0,25415.95,13306.67,0.0742
1,fraud,0,1,1,1,1,1,13.42,72061.56,0.8129
0,legit,0,0,0,0,0,0,4593.31,961.75,0.0053
1,fraud,1,1,1,0,1,0,55.72,67603.87,0.7744
0,legit,0,0,0,1,0,1,27529.24,2035.14,0.0349
1,fraud,1,0,1,0,1,0,20.17,21174.29,0.1572
0,legit,0,0,0,0,1,0,18745.92,23502.0,0.1414
1,fraud,1,0,1,1,0,0,4272.0,58743.4,0.9543
0,legit,0,0,0,0,0,0,3909.7,85791.15,0.4458
1,fraud,0,1,1,1,1,0,8.39,33624.9,0.222
0,legit,0,0,0,0,0,0,35996.8,5395.68,0.0285
1,fraud,0,1,0,1,1,0,4576.91,44465.73,0.6535
0,legit,0,0,0,0,0,0,5854.35,1995.06,0.0398
1,fraud,1,1,0,0,1,0,632.78,56706.58,0.4014
0,legit,0,0,0,0,0,0,30327.56,344.06,0.0025
1,fraud,0,1,1,1,1,1,5199.86,31665.18,0.4219
0,legit,0,1,0,0,0,0,34904.7,6230.84,0.059
1,fraud,1,1,1,0,0,0,44.04,39726.75,0.8031
0,legit,0,0,0,0,0,0,39187.71,67944.98,0.3798
1,fraud,1,0,0,1,0,0,54.07,78513.94,0.7322
0,legit,0,0,0,0,0,0,10040.96,11945.85,0.1285
1,fraud,1,0,1,1,1,1,18.83,50126.11,0.984
0,legit,0,0,0,0,0,0,88.11,11294.3,0.0964
1,fraud,0,0,0,1,1,2,5005.34,50130.34,0.9281
0,legit,0,0,0,0,0,0,1358.16,28516.88,0.1637
1,fraud,1,0,0,0,1,1,382.91,78331.56,0.4047
0,legit,1,0,0,0,0,0,1350.08,1930.5,0.0379
1,fraud,1,1,0,1,1,1,47.56,93211.09,0.4918
0,legit,0,0,0,0,0,0,39827.16,10405.81,0.0754
1,fraud,1,1,1,1,1,0,48.13,54116.38,0.5698
0,legit,0,0,0,0,0,0,35973.63,5076.75,0.0426
1,fraud,0,1,0,0,1,2,53.27,63907.73,0.4957
0,legit,0,0,1,1,0,0,29881.98,4195.92,0.0597
1,fraud,0,0,1,1,1,3,33.78,136686.58,0.7303
0,legit,1,0,0,0,0,0,1182.14,8177.92,0.0564
1,fraud,1,1,1,0,0,0,56.94,20481.96,0.5096
0,legit,1,0,0,0,0,0,32492.38,15117.21,0.1087
1,fraud,1,1,0,1,0,1,52.49,68879.56,0.9203
0,legit,0,0,0,0,0,0,904.37,87353.6,0.4601
1,fraud,0,1,1,1,1,0,559.01,105622.29,0.9091
0,legit,0,0,0,0,0,0,37834.35,4495.47,0.044
1,fraud,1,1,1,1,1,0,59.27,74248.91,0.5334
0,legit,0,0,0,0,0,0,6244.19,19983.08,0.149
1,fraud,1,1,0,0,1,1,3.05,11370.39,0.1528
0,legit,0,0,0,1,0,0,12310.83,5682.69,0.0627
1,fraud,1,0,1,1,1,0,401.89,61029.59,0.5934
0,legit,0,0,0,0,0,0,24985.42,10917.72,0.113
1,fraud,0,0,1,0,1,1,1287.17,31778.88,0.9913
0,legit,0,0,0,0,0,0,195.94,36823.54,0.2844
1,fraud,1,1,0,1,1,2,510.75,19312.74,0.8756
0,legit,0,0,0,0,0,0,10209.88,13140.66,0.1605
1,fraud,1,1,1,1,0,0,1047.63,10707.39,0.517
0,legit,1,0,0,0,0,0,729.99,82776.4,0.4437
1,fraud,1,1,1,1,1,1,438.15,101682.55,0.871
0,legit,0,1,0,0,0,0,30424.21,30445.24,0.1748
1,fraud,1,1,0,0,1,0,10.05,68656.16,0.7573
0,legit,1,0,0,0,0,0,813.92,326.85,0.0095
1,fraud,1,0,0,1,1,2,2465.29,124086.98,0.975
0,legit,0,0,0,0,0,0,1274.99,1475.81,0.0085
1,fraud,1,1,0,0,1,1,16.88,37379.53,0.8692
0,legit,0,1,0,0,0,0,844.63,82195.06,0.4253
1,fraud,0,0,0,0,1,1,1078.17,41080.85,0.2303
0,legit,0,0,0,1,0,0,17730.98,7966.45,0.2296
1,fraud,1,1,1,1,1,1,883.71,145534.98,0.8784
0,legit,0,0,0,1,0,0,38276.7,8374.29,0.0436
1,fraud,1,1,0,0,1,1,24.43,67592.2,0.7297
0,legit,0,1,0,1,0,0,248.09,20877.2,0.1927
1,fraud,1,1,0,1,1,1,109.76,137081.15,0.8512
0,legit,0,0,0,0,0,0,9320.6,29370.41,0.1611
1,fraud,0,1,1,0,1,0,30.09,86772.2,0.6588
0,legit,0,0,0,0,0,0,10.57,1761.42,0.0215
1,fraud,1,0,1,1,1,0,57.7,17310.33,0.1045
0,legit,1,0,0,1,0,0,1131.84,33239.1,0.229
1,fraud,1,1,1,1,1,3,22.39,56674.52,0.4015
0,legit,0,0,0,0,0,0,22548.94,39807.49,0.5137
1,fraud,0,1,0,1,1,0,55.14,107231.03,0.7195
0,legit,0,0,0,0,0,0,46.42,33343.91,0.3722
1,fraud,1,1,1,0,0,1,4214.64,122907.27,0.6934
0,legit,1,1,0,1,0,0,20179.44,60077.8,0.4197
1,fraud,0,0,0,1,0,2,59.57,153026.5,0.8337
0,legit,0,0,0,1,1,0,573.81,6036.01,0.0336
1,fraud,0,1,1,1,1,0,36.48,42121.07,0.5589
0,legit,0,0,0,1,0,1,1204.24,30443.96,0.1627
1,fraud,1,0,0,0,1,2,36.23,68096.12,0.8053
0,legit,0,0,0,0,0,0,35621.29,4129.82,0.0287
1,fraud,1,1,1,1,1,0,49.22,91525.6,0.7973
0,legit,0,0,0,0,0,0,24685.25,12099.73,0.0622
1,fraud,1,1,0,0,1,1,3088.21,137740.13,0.6986
0,legit,0,0,0,0,0,0,877.44,84736.43,0.4395
1,fraud,0,0,1,0,1,1,44.08,39709.99,0.4155
0,legit,0,0,0,0,0,0,328.41,34191.03,0.2414
1,fraud,1,1,1,1,1,0,1401.85,17300.25,0.1654
0,legit,1,0,0,0,0,0,21953.75,11594.28,0.1267
1,fraud,1,1,0,1,1,2,3546.39,46037.06,0.4217
0,legit,0,1,0,0,0,2,875.87,18868.42,0.1211
1,fraud,1,1,1,1,1,1,17.69,107346.09,0.9774
0,legit,0,0,0,0,0,0,32556.94,17178.96,0.0903
1,fraud,1,1,0,0,0,2,58.66,64184.99,0.8124
0,legit,1,0,0,0,0,0,34541.79,44160.11,0.3464
1,fraud,1,1,0,0,0,0,1.83,49565.19,0.7563
0,legit,0,0,0,0,0,0,1120.35,4845.67,0.0287
1,fraud,0,1,1,0,1,1,2091.43,135485.19,0.9117
0,legit,0,0,0,0,0,0,65.29,29909.39,0.1718
1,fraud,0,0,0,1,1,1,52.36,54127.68,0.4477
0,legit,0,0,0,1,0,0,40445.56,2891.22,0.021
1,fraud,1,1,0,1,1,2,2919.84,99847.34,0.7361
0,legit,0,0,0,0,0,0,137.98,10459.21,0.0682
1,fraud,1,1,0,1,1,0,920.93,21873.17,0.7677
0,legit,0,0,0,0,0,0,1616.47,15217.23,0.0892
1,fraud,1,1,0,0,1,2,538.89,88445.03,0.5864
0,legit,0,0,0,1,0,0,738.62,4447.41,0.0283
1,fraud,1,0,0,0,1,1,3918.17,5537.44,0.0937
0,legit,0,0,0,0,0,1,22930.8,71102.73,0.3959
1,fraud,1,1,0,0,1,1,839.74,140455.69,0.8008
0,legit,0,0,0,0,0,0,6729.38,8665.17,0.0592
1,fraud,1,1,0,0,1,1,788.26,82286.14,0.4206
0,legit,0,0,0,0,0,0,1200.85,6814.83,0.0623
1,fraud,1,0,0,1,0,1,33.83,110467.7,0.5793
0,legit,0,0,0,0,0,0,361.24,10425.87,0.0635
1,fraud,1,1,1,0,0,2,16.5,5260.68,0.1089
0,legit,0,0,0,0,0,0,4881.64,44457.32,0.5189
1,fraud,1,1,0,0,1,3,1093.06,46204.89,0.7066
0,legit,0,0,0,0,0,0,8154.6,4491.77,0.1327
1,fraud,1,1,0,0,1,1,847.16,23755.21,0.4439
0,legit,0,0,0,0,0,1,519.57,1280.37,0.0171
1,fraud,1,1,0,1,1,1,48.97,52659.44,0.7834
0,legit,0,0,0,0,0,0,128.06,94179.66,0.4769
1,fraud,1,1,1,0,0,1,55.16,18801.17,0.4619
0,legit,1,1,0,0,0,0,202.28,1582.21,0.0522
1,fraud,1,1,0,1,1,0,636.46,109413.95,0.733
0,legit,1,0,0,1,0,0,35880.94,71342.8,0.4304
